unique_id,cntry,idno,dweight,pspwght,pweight,anweight,agea,gndr,eisced,eduyrs,hinctnta,domicil,brncntr,rlgdgr,uemp12m,health,sclmeet,vote,prtvgde1,polintr,lrscale,trstprl,trstlgl,trstplt,trstprt,trstplc,trstep,stfdem,stfgov,ppltrst,pplfair,pplhlp,imbgeco,imueclt,imwbcnt,imdfetn,impcntr,gincdif,happy,stflife
DE_56562,DE,56562,0.9958686,0.8760771,2.9929698,2.6220722,44,2,7,20,6,3,1,1,6,3,6,1,88,3,4,7,7,6,6,8,6,8,7,7,8,5,9,10,8,1,1,1,9,8
DE_56565,DE,56565,0.9958686,0.5980025,2.9929698,1.7898034,55,2,5,13,77,4,1,5,6,2,6,1,2,3,2,7,7,7,7,8,7,8,8,7,8,7,5,5,3,3,3,4,10,10
DE_56648,DE,56648,0.9958686,0.13493912,2.9929698,0.4038687,62,1,6,17,10,5,1,7,6,2,5,1,1,2,8,3,8,3,3,8,6,7,1,8,7,7,6,5,1,2,2,3,8,9
DE_56674,DE,56674,0.9958686,1.0070395,2.9929698,3.0140388,20,2,4,12,10,4,1,5,6,1,6,3,66,2,3,5,7,4,4,7,6,7,5,6,6,4,3,7,7,3,2,2,8,8
DE_56684,DE,56684,0.9958686,1.0070395,2.9929698,3.0140388,27,2,3,14,10,4,1,5,6,3,4,1,1,3,4,5,3,2,5,9,5,5,0,1,5,5,3,8,2,3,3,4,10,10
DE_56690,DE,56690,0.9958686,1.07508,2.9929698,3.2176821,34,2,3,13,7,3,1,7,6,1,6,1,4,2,6,8,8,8,8,10,8,7,7,4,8,7,7,8,8,1,1,2,10,9
DE_56715,DE,56715,0.9958686,2.2518213,2.9929698,6.739633,60,1,3,12,8,3,1,0,6,2,3,1,1,2,5,4,8,3,3,8,5,6,3,6,5,6,8,7,6,2,2,2,9,8
DE_56741,DE,56741,0.99586856,0.8760771,2.9929698,2.6220722,42,2,6,16,8,4,1,3,6,1,4,1,4,3,4,5,5,5,4,7,5,6,5,7,6,6,7,7,8,2,1,2,7,8
DE_56770,DE,56770,0.9958686,0.20523974,2.9929698,0.61427635,70,2,3,12,8,3,1,0,6,2,5,1,1,3,7,4,88,4,3,7,5,7,6,7,8,7,7,6,88,2,2,2,8,9
DE_56777,DE,56777,0.9958686,0.85991246,2.9929698,2.573692,40,2,2,9,5,3,2,10,2,2,5,3,66,4,88,77,77,77,77,77,77,7,88,9,9,9,8,10,8,7,7,8,6,6
DE_56807,DE,56807,0.99586856,1.2947242,2.9929698,3.8750703,71,1,7,17,7,1,1,5,6,3,7,1,2,1,3,6,8,6,5,8,5,5,5,5,8,8,5,5,6,3,3,3,8,8
DE_56808,DE,56808,0.99586856,0.3098268,2.9929698,0.92730224,25,2,3,13,4,3,1,9,2,2,7,2,66,3,5,5,7,5,9,9,8,9,5,3,2,4,5,5,5,2,2,2,6,7
DE_56809,DE,56809,0.9958686,0.57832,2.9929698,1.7308943,32,1,6,25,10,4,1,8,6,2,6,2,66,4,5,1,6,0,0,10,0,1,0,7,3,6,7,8,5,3,3,2,8,7
DE_56837,DE,56837,0.99586856,1.3891469,2.9929698,4.157675,56,2,3,12,6,3,1,0,1,2,4,1,3,2,2,3,5,5,3,7,6,5,3,6,8,6,4,6,4,3,2,2,7,7
DE_56881,DE,56881,0.9958686,0.67451453,2.9929698,2.0188017,41,2,2,14,77,3,2,10,6,2,2,2,66,2,5,5,8,9,7,10,7,6,7,7,6,7,7,6,5,2,1,1,8,7
DE_56886,DE,56886,0.9958686,1.9738221,2.9929698,5.90759,43,2,1,0,3,3,2,1,6,2,3,1,3,1,1,10,10,5,4,9,2,4,10,2,5,3,10,9,7,2,3,2,1,5
DE_56915,DE,56915,0.9958686,0.6142446,2.9929698,1.8384155,72,1,5,20,5,3,1,0,2,3,4,1,2,1,5,5,8,5,5,8,5,8,5,5,5,5,8,8,5,2,2,3,8,8
DE_56956,DE,56956,0.9958686,0.43609115,2.9929698,1.3052076,58,1,5,14,4,4,1,0,6,2,6,1,2,1,4,3,6,2,3,6,3,6,2,8,8,7,7,6,3,2,3,4,10,10
DE_56967,DE,56967,0.9958686,0.57525223,2.9929698,1.7217126,30,1,7,19,8,1,1,2,6,2,4,1,4,2,2,6,9,5,4,7,7,9,5,9,8,7,9,8,8,1,1,1,7,7
DE_56987,DE,56987,0.9958686,0.8195547,2.9929698,2.4529023,41,1,5,16,7,4,2,7,6,1,7,3,66,3,7,5,5,10,0,8,1,8,5,8,2,10,0,1,9,4,2,1,10,5
DE_56992,DE,56992,0.9958686,0.96921027,2.9929698,2.900817,62,2,3,13,7,4,1,10,6,2,7,1,1,1,3,7,9,3,3,9,9,4,3,4,8,7,4,7,4,3,4,1,10,10
DE_57041,DE,57041,0.99586856,0.23839964,2.9929698,0.7135229,25,1,3,12,5,2,1,5,6,4,2,3,66,3,5,4,5,2,3,8,5,3,3,5,7,5,6,5,5,2,2,2,5,5
DE_57066,DE,57066,1.0214955,0.33893374,2.9929698,1.0144184,65,1,3,9,1,1,1,1,1,4,3,2,66,3,5,2,3,2,2,5,2,4,2,5,5,6,1,1,1,4,4,2,5,5
DE_57077,DE,57077,0.9958686,0.18998666,2.9929698,0.5686243,83,1,6,13,9,4,1,6,6,3,3,1,1,1,6,3,8,5,5,8,5,8,3,6,8,8,3,8,4,1,2,5,8,6
DE_57088,DE,57088,0.9958686,0.85991246,2.9929698,2.573692,47,2,2,9,1,3,2,0,6,1,4,3,66,3,88,1,2,7,7,8,2,8,88,2,5,6,5,88,5,2,4,2,9,9
DE_57092,DE,57092,0.9958686,0.5980025,2.9929698,1.7898034,86,2,5,17,6,3,1,0,6,2,6,1,1,1,7,7,9,5,5,9,5,8,3,8,8,7,8,7,6,2,3,2,8,8
DE_57097,DE,57097,0.99586856,0.29818803,2.9929698,0.89246774,68,2,3,13,5,4,1,2,6,4,5,1,2,2,5,4,8,5,4,9,6,3,3,8,5,7,5,5,4,2,3,3,8,8
DE_57123,DE,57123,0.9958686,0.33043048,2.9929698,0.98896843,84,1,3,11,3,3,1,3,1,2,3,1,1,2,4,9,9,5,5,10,5,9,7,7,8,8,6,7,5,3,3,3,8,9
DE_57139,DE,57139,0.9958686,4.342649,2.9929698,12.997417,41,1,2,8,8,3,2,5,2,2,5,3,66,1,6,9,10,8,7,8,7,9,5,8,9,9,6,4,6,2,2,2,8,10
DE_57151,DE,57151,0.9958686,0.1490253,2.9929698,0.44602823,73,1,5,15,6,2,1,0,1,4,6,1,1,1,5,3,8,4,4,8,3,3,3,5,6,5,7,6,5,2,3,2,8,8
DE_57176,DE,57176,0.9958686,0.33043048,2.9929698,0.98896843,65,1,3,13,2,3,1,10,1,3,3,1,2,3,0,0,0,0,0,2,3,2,2,1,2,3,9,8,3,3,2,2,9,6
DE_57179,DE,57179,0.9958686,0.75846165,2.9929698,2.2700527,63,1,3,12,3,4,1,3,6,2,4,1,2,1,0,5,5,0,3,8,3,9,4,4,9,5,0,5,1,2,4,2,10,9
DE_57209,DE,57209,0.9958686,0.43997154,2.9929698,1.3168215,35,1,3,13,9,4,1,7,6,2,4,1,1,2,6,5,7,4,4,8,4,8,3,5,6,6,3,6,4,2,2,3,7,7
DE_57219,DE,57219,0.9958686,4.342649,2.9929698,12.997417,42,1,2,10,5,3,2,8,6,2,3,3,66,2,7,5,9,4,4,5,5,7,4,3,6,6,7,6,4,1,2,2,7,6
DE_57229,DE,57229,0.99586856,4.342649,2.9929698,12.997417,17,2,2,10,2,4,1,5,6,3,7,3,66,2,5,8,8,6,6,7,7,9,5,2,5,5,8,8,6,1,1,2,4,4
DE_57244,DE,57244,0.9958686,0.3098268,2.9929698,0.92730224,18,2,4,12,88,5,1,9,6,1,6,3,66,3,88,88,88,88,88,8,88,88,88,5,4,4,6,8,8,2,2,2,8,9
DE_57258,DE,57258,0.99586856,4.0112944,2.9929698,12.005683,88,1,2,8,2,4,1,3,2,4,7,1,77,4,88,6,6,0,0,8,88,8,3,0,2,88,88,88,88,8,2,8,6,6
DE_57265,DE,57265,0.9958686,0.57832,2.9929698,1.7308943,33,1,5,15,10,1,1,0,2,2,2,1,1,1,6,9,10,6,6,10,7,8,0,4,6,7,5,4,5,2,3,4,5,8
DE_57280,DE,57280,0.9958686,0.43609115,2.9929698,1.3052076,87,1,5,15,77,3,1,2,6,2,2,1,88,1,6,3,7,3,3,5,3,7,5,5,3,7,7,5,5,3,3,2,7,8
DE_57297,DE,57297,0.9958686,1.9556615,2.9929698,5.8532357,52,2,3,16,8,3,1,0,1,2,77,1,88,3,6,0,3,0,2,7,3,2,3,3,8,8,6,3,5,3,2,4,8,8
DE_57316,DE,57316,0.9958686,2.0712028,2.9929698,6.199047,29,1,3,13,6,3,1,2,2,2,6,2,66,3,4,3,0,0,0,0,3,4,3,6,6,5,5,6,5,2,2,1,6,7
DE_57321,DE,57321,0.9958686,0.96921027,2.9929698,2.900817,68,2,3,13,3,4,1,8,6,2,4,1,1,2,2,5,6,4,2,7,3,5,4,7,5,5,7,3,5,2,2,2,7,7
DE_57326,DE,57326,0.9958686,0.3098268,2.9929698,0.92730224,18,2,4,12,88,3,1,1,6,2,4,3,66,3,1,6,6,6,5,7,6,8,7,3,6,5,7,10,5,1,1,2,7,8
DE_57337,DE,57337,0.99586856,0.29818803,2.9929698,0.89246774,55,2,3,14,7,3,1,5,2,2,6,2,66,2,4,5,8,6,6,8,6,8,5,5,7,5,5,7,7,2,2,2,9,8
DE_57350,DE,57350,0.9958686,0.6844542,2.9929698,2.0485508,71,2,5,14,10,4,1,8,6,3,4,1,1,1,8,3,4,2,2,7,1,3,1,7,8,7,1,4,3,3,3,4,9,10
DE_57356,DE,57356,0.99586856,1.2125349,2.9929698,3.6290803,25,1,6,12,1,1,1,0,6,2,6,1,3,2,1,6,5,5,5,4,5,5,5,8,8,5,9,9,10,1,1,2,6,7
DE_57363,DE,57363,0.9958686,4.342649,2.9929698,12.997417,54,1,7,19,77,4,1,3,6,2,6,1,77,1,77,8,9,5,5,9,5,5,5,1,5,5,9,7,4,2,3,3,9,10
DE_57366,DE,57366,0.9958686,4.011296,2.9929698,12.005687,62,2,2,8,9,4,1,10,6,5,6,1,88,4,88,0,3,0,0,5,0,5,5,5,0,4,7,7,7,7,2,8,6,10
DE_57372,DE,57372,0.9958686,0.2338983,2.9929698,0.70005053,66,2,3,14,3,2,1,5,6,2,6,1,4,3,3,4,4,6,4,7,5,3,3,5,4,6,7,8,8,1,2,2,8,7
DE_57384,DE,57384,0.9958686,1.146574,2.9929698,3.4316614,69,1,3,12,8,4,1,4,6,2,5,1,4,2,4,6,6,6,5,7,6,7,3,5,3,4,8,7,5,2,2,3,10,8
DE_57399,DE,57399,0.9958686,0.20382348,2.9929698,0.6100375,41,2,3,15,6,4,1,9,6,1,4,1,4,3,1,3,2,2,2,5,4,2,2,6,5,4,10,8,7,2,2,2,9,9
DE_57420,DE,57420,1.0259684,0.21969582,2.9929698,0.65754294,22,2,4,15,4,1,1,1,6,2,5,1,88,2,3,6,8,5,6,8,6,7,4,6,7,4,7,6,6,2,2,1,7,7
DE_57431,DE,57431,0.99586856,0.1646045,2.9929698,0.4926563,32,2,5,15,2,3,2,4,2,2,5,2,66,3,5,3,5,3,3,5,5,5,2,6,4,5,3,3,3,3,3,2,3,4
DE_57441,DE,57441,0.9958686,4.342649,2.9929698,12.997417,28,1,5,17,9,3,1,5,6,1,3,1,77,2,7,1,2,2,2,5,3,3,5,2,2,2,7,7,5,4,3,3,10,5
DE_57452,DE,57452,1.0216119,0.9108283,2.9929698,2.7260816,77,1,7,20,8,2,1,3,6,2,6,2,66,4,5,0,0,0,0,2,0,3,0,6,6,8,2,2,1,4,3,2,7,7
DE_57456,DE,57456,0.9958686,0.16775298,2.9929698,0.5020796,51,1,7,15,10,4,1,2,6,4,6,1,2,1,3,9,10,7,7,8,7,8,7,7,8,4,8,7,5,1,1,1,10,10
DE_57466,DE,57466,0.9958686,1.0346941,2.9929698,3.096808,63,2,3,14,6,2,1,3,6,4,5,1,1,3,5,8,10,3,3,10,6,8,5,7,7,7,8,9,9,1,1,2,8,8
DE_57469,DE,57469,0.9958686,0.23468997,2.9929698,0.70242,77,1,3,13,5,4,1,3,6,1,6,1,2,2,5,6,7,7,5,8,5,6,6,6,5,4,7,7,5,2,2,3,9,8
DE_57477,DE,57477,0.9958686,0.8850773,2.9929698,2.6490095,69,1,5,17,4,3,1,0,6,2,4,1,3,1,0,2,7,3,4,7,2,2,1,8,5,7,7,6,5,2,2,2,9,8
DE_57479,DE,57479,0.99586856,0.2338983,2.9929698,0.70005053,78,2,3,11,2,2,1,3,6,4,5,1,2,3,0,2,4,5,4,6,6,3,3,6,3,3,5,1,7,3,2,3,4,3
DE_57516,DE,57516,0.9958686,0.16775298,2.9929698,0.5020796,47,1,6,19,10,4,1,7,6,3,6,1,1,2,6,7,9,6,6,8,6,7,7,7,8,5,5,6,6,2,2,2,8,8
DE_57521,DE,57521,0.9958686,4.342649,2.9929698,12.997417,68,1,3,3,2,3,1,5,6,1,6,1,2,2,0,8,7,8,8,9,6,8,8,4,9,5,7,8,6,2,2,3,9,8
DE_57536,DE,57536,0.9958686,0.20984815,2.9929698,0.62806916,25,2,6,16,6,3,1,0,6,1,6,1,88,2,5,7,6,5,5,6,5,5,3,5,8,5,4,7,8,1,2,2,9,8
DE_57537,DE,57537,0.9958686,0.3098268,2.9929698,0.92730224,15,2,88,9,7,4,1,6,6,2,6,2,66,3,5,8,9,6,5,10,7,6,5,4,7,6,7,8,7,2,1,4,9,8
DE_57546,DE,57546,0.9958686,4.011296,2.9929698,12.005687,38,1,2,9,4,4,1,5,6,4,4,1,6,2,7,3,7,2,4,9,0,5,1,5,8,3,7,3,3,3,4,4,3,3
DE_57559,DE,57559,0.9958686,0.30392653,2.9929698,0.9096429,26,1,5,20,88,4,1,0,6,2,6,1,2,3,3,7,7,5,5,8,6,6,5,6,9,7,5,6,5,2,2,2,8,8
DE_57562,DE,57562,0.99586856,0.18998666,2.9929698,0.5686243,67,1,5,13,5,3,1,2,6,2,4,1,2,1,5,2,7,1,1,8,0,5,2,6,4,5,7,5,5,1,1,1,7,8
DE_57569,DE,57569,0.99586856,0.13493912,2.9929698,0.4038687,85,1,6,13,7,2,1,5,6,3,5,1,1,2,5,5,8,3,5,9,6,8,4,7,8,8,8,5,3,2,2,1,9,8
DE_57594,DE,57594,0.9958687,0.8206315,2.9929698,2.4561253,48,2,5,11,9,4,1,3,6,2,6,1,4,2,5,7,7,5,4,5,6,6,5,8,5,8,7,7,7,3,2,2,9,9
DE_57605,DE,57605,0.99586856,2.9838438,2.9929698,8.930554,40,2,1,8,3,4,1,5,1,3,5,2,66,3,6,5,7,8,8,7,7,3,7,6,0,1,0,1,0,3,2,2,1,5
DE_57614,DE,57614,1.0267323,0.453607,2.9929698,1.357632,37,1,5,16,10,2,1,5,6,1,2,1,2,1,5,2,1,1,1,2,2,1,1,4,5,4,3,4,3,2,2,2,8,9
DE_57630,DE,57630,1.0174682,0.31654668,2.9929698,0.94741464,23,2,4,16,9,2,1,8,6,2,6,1,2,3,3,5,6,3,2,7,4,7,5,2,4,7,7,9,8,1,1,2,8,8
DE_57642,DE,57642,1.0267323,0.17767924,2.9929698,0.5317886,57,2,7,20,8,1,1,1,6,4,3,1,4,1,1,10,8,7,6,8,7,10,4,7,8,4,9,8,6,1,1,1,8,6
DE_57643,DE,57643,0.99586856,0.21178956,2.9929698,0.6338798,79,2,3,10,2,1,1,3,2,4,3,1,2,2,5,0,9,0,0,10,8,0,0,5,9,6,9,10,9,2,2,1,6,8
DE_57679,DE,57679,0.9958686,1.054607,2.9929698,3.1564069,22,1,3,13,10,3,1,4,6,3,7,1,6,2,7,1,7,4,4,7,6,2,0,8,6,5,9,5,4,3,2,4,8,8
DE_57711,DE,57711,0.9958686,2.741497,2.9929698,8.205217,20,1,2,11,88,3,2,10,6,1,6,3,66,4,5,88,4,0,3,10,88,8,4,1,6,10,5,5,9,1,1,2,10,5
DE_57744,DE,57744,0.99586856,0.12240401,2.9929698,0.3663515,73,2,5,13,3,4,1,3,2,1,4,1,7,1,5,3,4,2,2,2,0,1,1,3,4,2,1,1,0,4,4,2,10,10
DE_57764,DE,57764,0.9958686,2.9838438,2.9929698,8.930554,52,2,2,10,6,3,2,7,6,2,2,2,66,3,8,6,8,7,8,8,8,9,7,5,5,4,5,8,6,3,3,8,9,9
DE_57772,DE,57772,0.9958686,0.29818803,2.9929698,0.89246774,75,2,3,14,77,3,1,5,1,2,3,1,2,2,5,6,9,8,7,9,8,8,6,6,7,7,7,8,5,3,2,4,9,9
DE_57783,DE,57783,0.99586856,4.342649,2.9929698,12.997417,35,2,3,11,77,1,1,0,1,3,4,2,66,3,5,5,5,2,2,5,5,0,1,5,5,7,2,4,1,3,3,1,5,5
DE_57785,DE,57785,0.9958686,0.8760771,2.9929698,2.6220722,50,2,6,15,10,4,1,9,6,1,4,1,1,1,5,7,8,5,5,8,5,7,5,7,8,7,7,3,3,3,4,3,8,9
DE_57805,DE,57805,0.9958686,0.93275476,2.9929698,2.7917068,52,2,3,12,7,1,2,8,2,5,6,2,66,4,88,88,7,88,88,8,88,4,88,1,3,8,1,7,3,3,2,2,4,6
DE_57806,DE,57806,0.99586856,0.21178956,2.9929698,0.6338798,69,2,3,12,4,2,1,8,6,3,4,1,2,3,5,5,8,4,3,8,6,2,3,5,5,5,6,6,5,3,3,4,10,9
DE_57812,DE,57812,0.99586856,0.3098268,2.9929698,0.92730224,22,2,5,16,7,4,1,1,6,2,6,1,4,3,3,6,8,5,5,9,7,8,4,6,7,3,3,7,7,1,1,2,8,9
DE_57842,DE,57842,0.99586856,3.9011192,2.9929698,11.675932,70,2,2,11,4,1,1,5,6,3,6,1,1,3,0,0,4,0,0,8,0,5,0,0,1,2,0,0,4,2,3,1,10,10
DE_57850,DE,57850,0.9958686,0.12240401,2.9929698,0.3663515,62,2,5,19,77,3,1,8,1,2,2,1,4,2,5,7,6,6,5,6,5,7,6,7,7,8,7,7,6,1,3,2,7,5
DE_57861,DE,57861,0.9958686,0.9878622,2.9929698,2.9566417,25,1,5,17,10,4,1,0,6,2,7,1,4,1,2,6,7,5,5,4,5,8,6,5,7,4,8,9,8,2,2,1,8,9
DE_57881,DE,57881,0.99586856,0.6592424,2.9929698,1.9730926,84,1,5,16,4,3,1,2,6,4,2,1,88,3,3,8,9,6,6,9,8,9,7,6,8,8,8,7,6,2,2,2,6,5
DE_57885,DE,57885,0.99586856,0.13076591,2.9929698,0.39137843,57,1,6,18,5,3,2,0,2,3,5,1,4,1,0,1,0,0,1,6,4,1,0,1,3,4,9,3,1,2,1,3,9,9
DE_57888,DE,57888,0.9958687,0.2591892,2.9929698,0.7757454,71,1,3,14,5,3,1,5,6,2,5,1,2,1,1,5,10,5,3,10,5,9,6,5,5,3,8,9,8,2,2,3,10,8
DE_57899,DE,57899,0.9958686,0.6844542,2.9929698,2.0485508,58,2,3,13,8,4,1,5,2,3,4,1,1,2,5,8,8,5,5,9,5,7,5,6,4,5,5,5,5,2,2,2,9,10
DE_57926,DE,57926,0.9958686,1.0346941,2.9929698,3.096808,74,2,3,12,88,2,1,5,6,4,3,1,5,2,5,6,5,6,6,8,6,6,6,7,7,5,1,1,1,3,4,4,5,8
DE_57945,DE,57945,0.9958687,0.99577665,2.9929698,2.9803295,45,2,5,15,7,4,1,8,6,3,4,1,2,2,5,7,8,6,5,9,8,7,7,9,8,8,7,8,8,1,1,3,7,7
DE_57956,DE,57956,0.9958686,0.6851454,2.9929698,2.0506194,17,2,2,11,7,3,1,0,6,3,6,3,66,3,5,7,9,7,6,8,8,8,6,6,8,7,7,10,8,2,2,1,8,7
DE_57959,DE,57959,1.0192384,0.6980818,2.9929698,2.0893376,29,2,7,19,9,1,1,3,6,1,6,1,4,2,4,6,5,6,6,5,7,7,6,7,7,4,7,7,7,2,3,1,9,9
DE_57996,DE,57996,1.0267323,0.19587483,2.9929698,0.58624744,57,1,5,15,7,1,1,1,6,4,6,1,2,3,5,3,3,4,3,3,4,3,3,5,3,5,3,3,2,3,3,3,3,3
DE_58020,DE,58020,0.9958686,0.8195547,2.9929698,2.4529023,52,1,7,19,88,3,1,9,6,3,5,1,4,2,2,9,7,7,2,7,2,9,8,9,7,8,10,10,10,1,1,1,10,10
DE_58029,DE,58029,0.9958686,1.0740093,2.9929698,3.2144773,64,1,3,12,9,4,1,5,6,3,6,1,6,1,6,2,9,2,2,10,0,0,0,3,7,5,3,2,2,3,4,1,8,8
DE_58047,DE,58047,0.9958686,0.99577665,2.9929698,2.9803295,54,2,3,11,10,4,1,0,6,2,5,1,1,4,5,3,5,3,3,8,3,5,1,5,3,3,5,3,3,4,4,1,8,8
DE_58051,DE,58051,0.9958686,0.23468997,2.9929698,0.70242,76,1,3,13,4,4,1,6,6,2,6,1,1,2,8,10,8,6,4,8,7,7,4,6,8,5,6,7,5,2,2,4,8,8
DE_58069,DE,58069,1.0211982,0.24219412,2.9929698,0.7248797,49,1,5,14,10,2,1,1,6,1,4,1,8,2,5,7,7,5,5,7,5,2,0,6,6,6,6,6,4,2,2,4,8,8
DE_58080,DE,58080,1.0216119,2.1092954,2.9929698,6.3130574,35,1,3,15,7,1,1,0,2,1,4,1,4,1,2,8,10,8,5,6,8,9,7,10,7,7,7,5,8,1,1,2,8,8
DE_58119,DE,58119,0.99586856,1.0346941,2.9929698,3.096808,67,2,3,12,88,1,1,3,6,2,6,1,77,2,3,2,5,1,1,8,1,1,2,2,4,5,3,4,5,2,2,2,8,8
DE_58128,DE,58128,1.0174682,0.21439944,2.9929698,0.641691,34,2,6,25,7,1,1,4,6,2,4,1,4,2,3,8,7,7,6,7,8,6,7,7,7,4,7,8,5,2,2,2,8,7
DE_58140,DE,58140,1.0174682,0.2931964,2.9929698,0.877528,49,2,5,16,7,3,1,3,1,2,6,1,1,1,5,4,7,3,4,7,6,5,2,2,6,3,5,3,4,2,2,1,8,8
DE_58170,DE,58170,1.0174682,0.17607589,2.9929698,0.5269898,57,2,7,19,6,1,1,10,6,4,5,1,1,2,6,4,5,6,5,6,5,7,5,7,7,5,6,9,7,2,2,2,8,6
DE_58173,DE,58173,0.9958686,0.30392653,2.9929698,0.9096429,18,1,4,12,10,3,1,2,6,1,7,3,66,3,3,6,6,3,3,9,4,7,5,6,10,8,3,3,5,1,1,4,10,10
DE_58195,DE,58195,0.9958686,0.11861847,2.9929698,0.3550215,59,2,5,15,10,3,1,0,2,2,4,1,1,2,5,5,6,4,4,6,4,4,3,6,8,3,7,5,7,2,2,2,9,9
DE_58200,DE,58200,0.9958686,0.7900703,2.9929698,2.3646564,19,1,2,13,88,3,1,0,6,2,7,2,66,1,4,9,9,6,5,8,7,8,6,7,4,5,10,9,8,1,1,2,10,10
DE_58222,DE,58222,0.9958686,4.011296,2.9929698,12.005687,85,2,2,8,10,4,1,3,6,3,5,1,1,4,88,0,6,0,0,8,0,88,0,0,5,5,5,2,2,3,3,1,7,7
DE_58223,DE,58223,0.99586856,0.18998666,2.9929698,0.5686243,56,1,6,17,9,3,2,8,6,2,5,1,2,2,4,8,8,4,4,8,5,7,4,6,6,6,4,3,3,2,2,2,8,9
DE_58229,DE,58229,1.0216119,1.2104125,2.9929698,3.622728,35,2,6,25,1,1,1,2,6,2,6,1,4,2,77,2,2,1,1,1,1,3,2,8,7,6,9,10,9,2,1,1,9,8
DE_58232,DE,58232,0.99586856,0.31249204,2.9929698,0.93527925,53,1,3,13,8,4,1,0,2,1,3,2,66,1,5,4,5,3,2,5,3,3,0,3,4,4,5,1,4,3,2,2,8,6
DE_58241,DE,58241,0.9958686,0.8206315,2.9929698,2.4561253,42,2,7,20,10,3,1,8,6,1,4,1,1,2,5,7,10,5,7,10,8,7,5,7,8,8,6,1,5,1,2,3,10,10
DE_58255,DE,58255,0.9958686,0.43997154,2.9929698,1.3168215,37,1,3,13,6,1,2,2,6,3,3,2,66,3,88,3,5,2,4,8,3,3,2,2,1,3,6,3,2,3,3,1,8,8
DE_58263,DE,58263,1.0186515,0.30767405,2.9929698,0.9208591,59,2,7,18,10,2,1,0,6,1,4,1,4,1,4,8,9,5,6,9,8,8,8,8,7,7,8,6,5,2,2,1,9,9
DE_58277,DE,58277,0.9958686,4.342649,2.9929698,12.997417,58,1,7,22,8,3,1,8,6,2,5,1,4,2,2,9,10,7,5,9,7,8,7,5,9,5,10,10,8,1,1,4,9,10
DE_58289,DE,58289,0.99586856,0.43997154,2.9929698,1.3168215,42,1,3,12,10,4,1,6,2,3,6,1,1,3,4,8,9,7,6,10,8,8,7,7,5,7,6,7,7,2,2,3,8,9
DE_58300,DE,58300,1.0186515,0.33918175,2.9929698,1.0151607,76,1,7,20,10,1,1,0,1,2,2,1,2,1,3,7,7,4,4,7,4,4,4,4,7,5,5,5,5,2,2,2,8,9
DE_58302,DE,58302,0.9958686,4.342649,2.9929698,12.997417,73,1,3,13,2,3,1,0,6,4,4,1,1,2,5,4,0,3,4,8,2,5,2,2,5,3,5,5,2,2,2,2,5,8
DE_58331,DE,58331,1.0219342,0.4514873,2.9929698,1.3512878,41,1,88,10,88,1,1,3,6,4,5,1,6,1,7,2,6,1,0,7,2,4,5,3,2,7,6,10,5,3,3,3,1,0
DE_58333,DE,58333,0.9958686,0.22743177,2.9929698,0.6806964,73,1,3,13,2,3,1,2,1,3,4,1,2,1,5,7,5,7,6,3,6,3,7,2,4,0,6,3,2,3,3,2,8,3
DE_58349,DE,58349,0.9958686,0.93275476,2.9929698,2.7917068,45,2,3,13,7,4,1,6,6,2,6,1,4,2,5,5,8,5,5,8,6,7,4,8,8,8,5,7,7,2,3,1,10,10
DE_58372,DE,58372,0.9958686,0.28697225,2.9929698,0.8588993,39,2,5,15,8,3,1,4,6,2,3,1,4,2,3,5,4,4,3,4,5,2,4,5,5,7,9,10,7,1,1,2,8,8
DE_58395,DE,58395,0.9958686,0.1490253,2.9929698,0.44602823,82,1,5,14,10,4,1,7,2,2,7,1,2,2,4,8,9,7,7,9,8,9,8,7,8,8,8,9,8,3,3,2,8,9
DE_58406,DE,58406,0.9958686,0.33043048,2.9929698,0.98896843,61,1,3,12,7,1,1,5,6,2,5,1,6,2,7,2,4,3,1,8,0,0,1,1,5,5,1,3,4,3,3,2,8,7
DE_58415,DE,58415,0.9958686,0.11861847,2.9929698,0.3550215,80,2,7,19,7,3,1,5,6,3,3,1,4,1,6,4,4,4,4,4,4,5,3,4,5,3,7,5,5,2,2,2,7,0
DE_58448,DE,58448,0.9958686,0.3098268,2.9929698,0.92730224,20,2,3,13,10,4,1,7,6,2,6,3,66,3,3,8,9,8,7,8,8,8,6,3,6,4,6,9,7,1,1,2,8,9
DE_58458,DE,58458,0.99586856,0.48662812,2.9929698,1.4564632,33,2,2,12,5,4,1,8,6,3,6,2,66,4,6,2,1,2,2,7,4,2,3,3,5,3,1,2,1,3,3,1,3,3
DE_58463,DE,58463,0.9958686,0.19751988,2.9929698,0.591171,45,2,3,16,9,4,1,5,6,3,2,1,88,2,5,1,1,0,1,5,0,1,0,2,5,5,1,1,1,3,3,1,6,8
DE_58466,DE,58466,0.9958686,1.07508,2.9929698,3.2176821,22,2,5,17,10,4,1,7,6,1,4,1,88,2,2,8,8,7,7,9,9,7,8,7,8,6,7,8,7,1,1,2,8,8
DE_58473,DE,58473,0.9958687,4.342649,2.9929698,12.997417,85,1,5,12,4,4,1,8,6,3,6,1,1,1,6,6,8,4,4,8,6,7,2,7,8,7,5,5,6,2,3,2,6,6
DE_58481,DE,58481,1.0175319,0.69691336,2.9929698,2.0858407,34,2,6,16,10,1,1,4,6,1,5,2,66,2,5,6,8,3,3,7,5,3,3,7,7,5,9,7,5,3,3,2,10,10
